n_person,building,unit,geo,2021
2,RES_GE3,NR,SK010,44262
2,RES_GE3,NR,SK02,68481
2,RES_GE3,NR,SK021,19208
2,RES_GE3,NR,SK022,25776
2,RES_GE3,NR,SK023,23497
2,RES_GE3,NR,SK03,48556
2,RES_GE3,NR,SK031,22063
2,RES_GE3,NR,SK032,26493
2,RES_GE3,NR,SK04,50634
2,RES_GE3,NR,SK041,21371
2,RES_GE3,NR,SK042,29263
2,RES_GE3,NR,SKZ,0
2,RES_GE3,NR,SKZZ,0
2,RES_GE3,NR,SKZZZ,0
2,TOTAL,NR,AT,1223109
2,TOTAL,NR,AT1,541664
2,TOTAL,NR,AT11,42327
2,TOTAL,NR,AT111,5262
2,TOTAL,NR,AT112,23285
2,TOTAL,NR,AT113,13780
2,TOTAL,NR,AT12,236875
2,TOTAL,NR,AT121,30144
2,TOTAL,NR,AT122,37043
2,TOTAL,NR,AT123,21621
2,TOTAL,NR,AT124,29546
2,TOTAL,NR,AT125,18955
2,TOTAL,NR,AT126,48633
2,TOTAL,NR,AT127,50933
2,TOTAL,NR,AT13,262462
2,TOTAL,NR,AT130,262462
2,TOTAL,NR,AT2,254230
2,TOTAL,NR,AT21,78165
2,TOTAL,NR,AT211,42672
2,TOTAL,NR,AT212,16143
2,TOTAL,NR,AT213,19350
2,TOTAL,NR,AT22,176065
2,TOTAL,NR,AT221,64476
2,TOTAL,NR,AT222,11088
2,TOTAL,NR,AT223,26152
2,TOTAL,NR,AT224,32608
2,TOTAL,NR,AT225,27485
2,TOTAL,NR,AT226,14256
2,TOTAL,NR,AT3,427215
2,TOTAL,NR,AT31,201884
2,TOTAL,NR,AT311,36915
2,TOTAL,NR,AT312,84563
2,TOTAL,NR,AT313,26154
2,TOTAL,NR,AT314,21365
2,TOTAL,NR,AT315,32887
2,TOTAL,NR,AT32,72352
2,TOTAL,NR,AT321,2265
2,TOTAL,NR,AT322,21348
2,TOTAL,NR,AT323,48739
2,TOTAL,NR,AT33,99597
2,TOTAL,NR,AT331,4513
2,TOTAL,NR,AT332,42625
2,TOTAL,NR,AT333,5833
2,TOTAL,NR,AT334,12497
2,TOTAL,NR,AT335,34129
2,TOTAL,NR,AT34,53382
2,TOTAL,NR,AT341,11999
2,TOTAL,NR,AT342,41383
2,TOTAL,NR,ATZ,0
2,TOTAL,NR,ATZZ,0
2,TOTAL,NR,ATZZZ,0
2,TOTAL,NR,BE,1588162
2,TOTAL,NR,BE1,125346
2,TOTAL,NR,BE10,125346
2,TOTAL,NR,BE100,125346
2,TOTAL,NR,BE2,982244
2,TOTAL,NR,BE21,269033
2,TOTAL,NR,BE211,144882
2,TOTAL,NR,BE212,51546
2,TOTAL,NR,BE213,72605
2,TOTAL,NR,BE22,132695
2,TOTAL,NR,BE223,30889
2,TOTAL,NR,BE224,62832
2,TOTAL,NR,BE225,38974
2,TOTAL,NR,BE23,228387
2,TOTAL,NR,BE231,44308
2,TOTAL,NR,BE232,31250
2,TOTAL,NR,BE233,13684
2,TOTAL,NR,BE234,82962
2,TOTAL,NR,BE235,18334
2,TOTAL,NR,BE236,37849
2,TOTAL,NR,BE24,157711
2,TOTAL,NR,BE241,82350
2,TOTAL,NR,BE242,75361
2,TOTAL,NR,BE25,194418
2,TOTAL,NR,BE251,47510
2,TOTAL,NR,BE252,7818
2,TOTAL,NR,BE253,16368
2,TOTAL,NR,BE254,45298
2,TOTAL,NR,BE255,27138
2,TOTAL,NR,BE256,23974
2,TOTAL,NR,BE257,14359
2,TOTAL,NR,BE258,11953
2,TOTAL,NR,BE3,480572
2,TOTAL,NR,BE31,51779
2,TOTAL,NR,BE310,51779
2,TOTAL,NR,BE32,178616
2,TOTAL,NR,BE323,34558
2,TOTAL,NR,BE328,30694
2,TOTAL,NR,BE329,18472
2,TOTAL,NR,BE32A,17487
2,TOTAL,NR,BE32B,50959
2,TOTAL,NR,BE32C,13507
2,TOTAL,NR,BE32D,12939
2,TOTAL,NR,BE33,146894
2,TOTAL,NR,BE331,15293
2,TOTAL,NR,BE332,81957
2,TOTAL,NR,BE334,11174
2,TOTAL,NR,BE335,27240
2,TOTAL,NR,BE336,11230
2,TOTAL,NR,BE34,37202
2,TOTAL,NR,BE341,7931
2,TOTAL,NR,BE342,6145
2,TOTAL,NR,BE343,7904
2,TOTAL,NR,BE344,8380
2,TOTAL,NR,BE345,6842
2,TOTAL,NR,BE35,66081
2,TOTAL,NR,BE351,15081
2,TOTAL,NR,BE352,41377
2,TOTAL,NR,BE353,9623
2,TOTAL,NR,BEZ,0
2,TOTAL,NR,BEZZ,0
2,TOTAL,NR,BEZZZ,0
2,TOTAL,NR,BG,762710
2,TOTAL,NR,BG3,391432
2,TOTAL,NR,BG31,88598
2,TOTAL,NR,BG311,10920
2,TOTAL,NR,BG312,15368
2,TOTAL,NR,BG313,19164
2,TOTAL,NR,BG314,28618
2,TOTAL,NR,BG315,14528
2,TOTAL,NR,BG32,90960
2,TOTAL,NR,BG321,26881
2,TOTAL,NR,BG322,14085
2,TOTAL,NR,BG323,25944
2,TOTAL,NR,BG324,12218
2,TOTAL,NR,BG325,11832
2,TOTAL,NR,BG33,99245
2,TOTAL,NR,BG331,49713
2,TOTAL,NR,BG332,19043
2,TOTAL,NR,BG333,18297
2,TOTAL,NR,BG334,12192
2,TOTAL,NR,BG34,112629
2,TOTAL,NR,BG341,45023
2,TOTAL,NR,BG342,18493
2,TOTAL,NR,BG343,14401
2,TOTAL,NR,BG344,34712
2,TOTAL,NR,BG4,371278
2,TOTAL,NR,BG41,223355
2,TOTAL,NR,BG411,143598
2,TOTAL,NR,BG412,23660
2,TOTAL,NR,BG413,27942
2,TOTAL,NR,BG414,13878
2,TOTAL,NR,BG415,14277
2,TOTAL,NR,BG42,147923
2,TOTAL,NR,BG421,69194
2,TOTAL,NR,BG422,24497
2,TOTAL,NR,BG423,23733
2,TOTAL,NR,BG424,14133
2,TOTAL,NR,BG425,16366
2,TOTAL,NR,BGZ,0
2,TOTAL,NR,BGZZ,0
2,TOTAL,NR,BGZZZ,0
2,TOTAL,NR,CH,1279948
2,TOTAL,NR,CH0,1279948
2,TOTAL,NR,CH01,212669
2,TOTAL,NR,CH011,108485
2,TOTAL,NR,CH012,50261
2,TOTAL,NR,CH013,53923
2,TOTAL,NR,CH02,294057
2,TOTAL,NR,CH021,169705
2,TOTAL,NR,CH022,44317
2,TOTAL,NR,CH023,44692
2,TOTAL,NR,CH024,24673
2,TOTAL,NR,CH025,10671
2,TOTAL,NR,CH03,183573
2,TOTAL,NR,CH031,28079
2,TOTAL,NR,CH032,46931
2,TOTAL,NR,CH033,108563
2,TOTAL,NR,CH04,231127
2,TOTAL,NR,CH040,231127
2,TOTAL,NR,CH05,182382
2,TOTAL,NR,CH051,6280
2,TOTAL,NR,CH052,13141
2,TOTAL,NR,CH053,8379
2,TOTAL,NR,CH054,2336
2,TOTAL,NR,CH055,76583
2,TOTAL,NR,CH056,31663
2,TOTAL,NR,CH057,44001
2,TOTAL,NR,CH06,126312
2,TOTAL,NR,CH061,63185
2,TOTAL,NR,CH062,5771
2,TOTAL,NR,CH063,25038
2,TOTAL,NR,CH064,5808
2,TOTAL,NR,CH065,7452
2,TOTAL,NR,CH066,19058
2,TOTAL,NR,CH07,49828
2,TOTAL,NR,CH070,49828
2,TOTAL,NR,CHZ,0
2,TOTAL,NR,CHZZ,0
2,TOTAL,NR,CHZZZ,0
2,TOTAL,NR,CY,113467
2,TOTAL,NR,CY0,113467
2,TOTAL,NR,CY00,113467
2,TOTAL,NR,CY000,113467
2,TOTAL,NR,CYZ,0
2,TOTAL,NR,CYZZ,0
2,TOTAL,NR,CYZZZ,0
2,TOTAL,NR,CZ,1338078
2,TOTAL,NR,CZ0,1338078
2,TOTAL,NR,CZ01,181840
2,TOTAL,NR,CZ010,181840
2,TOTAL,NR,CZ02,162268
2,TOTAL,NR,CZ020,162268
2,TOTAL,NR,CZ03,156252
2,TOTAL,NR,CZ031,80309
2,TOTAL,NR,CZ032,75943
2,TOTAL,NR,CZ04,143396
2,TOTAL,NR,CZ041,37639
2,TOTAL,NR,CZ042,105757
2,TOTAL,NR,CZ05,190057
2,TOTAL,NR,CZ051,55958
2,TOTAL,NR,CZ052,70208
2,TOTAL,NR,CZ053,63891
2,TOTAL,NR,CZ06,204027
2,TOTAL,NR,CZ063,58967
2,TOTAL,NR,CZ064,145060
2,TOTAL,NR,CZ07,147516
2,TOTAL,NR,CZ071,80045
2,TOTAL,NR,CZ072,67471
2,TOTAL,NR,CZ08,152722
2,TOTAL,NR,CZ080,152722
2,TOTAL,NR,CZZ,0
2,TOTAL,NR,CZZZ,0
2,TOTAL,NR,CZZZZ,0
2,TOTAL,NR,DE,12350911
2,TOTAL,NR,DE1,1598144
2,TOTAL,NR,DE11,589040
2,TOTAL,NR,DE111,82009
2,TOTAL,NR,DE112,55260
2,TOTAL,NR,DE113,76765
2,TOTAL,NR,DE114,37328
2,TOTAL,NR,DE115,76918
2,TOTAL,NR,DE116,64157
2,TOTAL,NR,DE117,17393
2,TOTAL,NR,DE118,50993
2,TOTAL,NR,DE119,16309
2,TOTAL,NR,DE11A,27884
2,TOTAL,NR,DE11B,19974
2,TOTAL,NR,DE11C,19321
2,TOTAL,NR,DE11D,44722
2,TOTAL,NR,DE12,411641
2,TOTAL,NR,DE121,8494
2,TOTAL,NR,DE122,44369
2,TOTAL,NR,DE123,67788
2,TOTAL,NR,DE124,35109
2,TOTAL,NR,DE125,20285
2,TOTAL,NR,DE126,41107
2,TOTAL,NR,DE127,21405
2,TOTAL,NR,DE128,84837
2,TOTAL,NR,DE129,17887
2,TOTAL,NR,DE12A,22975
2,TOTAL,NR,DE12B,29861
2,TOTAL,NR,DE12C,17534
2,TOTAL,NR,DE13,332151
2,TOTAL,NR,DE131,30437
2,TOTAL,NR,DE132,39504
2,TOTAL,NR,DE133,24854
2,TOTAL,NR,DE134,63898
2,TOTAL,NR,DE135,20463
2,TOTAL,NR,DE136,31199
2,TOTAL,NR,DE137,19845
2,TOTAL,NR,DE138,42138
2,TOTAL,NR,DE139,34751
2,TOTAL,NR,DE13A,25063
2,TOTAL,NR,DE14,265306
2,TOTAL,NR,DE141,41596
2,TOTAL,NR,DE142,31129
2,TOTAL,NR,DE143,28784
2,TOTAL,NR,DE144,17582
2,TOTAL,NR,DE145,27292
2,TOTAL,NR,DE146,27736
2,TOTAL,NR,DE147,33010
2,TOTAL,NR,DE148,39297
2,TOTAL,NR,DE149,18877
2,TOTAL,NR,DE2,1831427
2,TOTAL,NR,DE21,616410
2,TOTAL,NR,DE211,18531
2,TOTAL,NR,DE212,181566
2,TOTAL,NR,DE213,8617
2,TOTAL,NR,DE214,15573
2,TOTAL,NR,DE215,14026
2,TOTAL,NR,DE216,17624
2,TOTAL,NR,DE217,20372
2,TOTAL,NR,DE218,18785
2,TOTAL,NR,DE219,17287
2,TOTAL,NR,DE21A,17841
2,TOTAL,NR,DE21B,23637
2,TOTAL,NR,DE21C,30214
2,TOTAL,NR,DE21D,13164
2,TOTAL,NR,DE21E,16937
2,TOTAL,NR,DE21F,12974
2,TOTAL,NR,DE21G,15925
2,TOTAL,NR,DE21H,46091
2,TOTAL,NR,DE21I,13244
2,TOTAL,NR,DE21J,17307
2,TOTAL,NR,DE21K,34753
2,TOTAL,NR,DE21L,18732
2,TOTAL,NR,DE21M,23785
2,TOTAL,NR,DE21N,19429
2,TOTAL,NR,DE22,170668
2,TOTAL,NR,DE221,8865
2,TOTAL,NR,DE222,7138
2,TOTAL,NR,DE223,6572
2,TOTAL,NR,DE224,16793
2,TOTAL,NR,DE225,10904
2,TOTAL,NR,DE226,16503
2,TOTAL,NR,DE227,21904
2,TOTAL,NR,DE228,26964
2,TOTAL,NR,DE229,11223
2,TOTAL,NR,DE22A,16044
2,TOTAL,NR,DE22B,14270
2,TOTAL,NR,DE22C,13488
2,TOTAL,NR,DE23,157880
2,TOTAL,NR,DE231,6283
2,TOTAL,NR,DE232,19941
2,TOTAL,NR,DE233,6250
2,TOTAL,NR,DE234,15426
2,TOTAL,NR,DE235,17380
2,TOTAL,NR,DE236,18385
2,TOTAL,NR,DE237,14200
2,TOTAL,NR,DE238,27908
2,TOTAL,NR,DE239,21152
2,TOTAL,NR,DE23A,10947
2,TOTAL,NR,DE24,162190
2,TOTAL,NR,DE241,10353
2,TOTAL,NR,DE242,10556
2,TOTAL,NR,DE243,6388
2,TOTAL,NR,DE244,6854
2,TOTAL,NR,DE245,21710
2,TOTAL,NR,DE246,16081
2,TOTAL,NR,DE247,13502
2,TOTAL,NR,DE248,17248
2,TOTAL,NR,DE249,15332
2,TOTAL,NR,DE24A,10494
2,TOTAL,NR,DE24B,11425
2,TOTAL,NR,DE24C,10506
2,TOTAL,NR,DE24D,11746
2,TOTAL,NR,DE25,256814
2,TOTAL,NR,DE251,5778
2,TOTAL,NR,DE252,15386
2,TOTAL,NR,DE253,18978
2,TOTAL,NR,DE254,71250
2,TOTAL,NR,DE255,6274
2,TOTAL,NR,DE256,26277
2,TOTAL,NR,DE257,20678
2,TOTAL,NR,DE258,18843
2,TOTAL,NR,DE259,26381
2,TOTAL,NR,DE25A,14582
2,TOTAL,NR,DE25B,19122
2,TOTAL,NR,DE25C,13264
2,TOTAL,NR,DE26,200143
2,TOTAL,NR,DE261,10725
2,TOTAL,NR,DE262,7647
2,TOTAL,NR,DE263,19574
2,TOTAL,NR,DE264,26671
2,TOTAL,NR,DE265,16098
2,TOTAL,NR,DE266,11821
2,TOTAL,NR,DE267,12204
2,TOTAL,NR,DE268,13320
2,TOTAL,NR,DE269,19286
2,TOTAL,NR,DE26A,19838
2,TOTAL,NR,DE26B,17986
2,TOTAL,NR,DE26C,24971
2,TOTAL,NR,DE27,267329
2,TOTAL,NR,DE271,40380
2,TOTAL,NR,DE272,6640
2,TOTAL,NR,DE273,9208
2,TOTAL,NR,DE274,6074
2,TOTAL,NR,DE275,18723
2,TOTAL,NR,DE276,37885
2,TOTAL,NR,DE277,13122
2,TOTAL,NR,DE278,17212
2,TOTAL,NR,DE279,25739
2,TOTAL,NR,DE27A,11974
2,TOTAL,NR,DE27B,20015
2,TOTAL,NR,DE27C,19539
2,TOTAL,NR,DE27D,17837
2,TOTAL,NR,DE27E,22970
2,TOTAL,NR,DE3,455768
2,TOTAL,NR,DE30,455768
2,TOTAL,NR,DE300,455768
2,TOTAL,NR,DE4,435436
2,TOTAL,NR,DE40,435436
2,TOTAL,NR,DE401,13005
2,TOTAL,NR,DE402,15994
2,TOTAL,NR,DE403,9655
2,TOTAL,NR,DE404,26788
2,TOTAL,NR,DE405,33296
2,TOTAL,NR,DE406,29819
2,TOTAL,NR,DE407,17851
2,TOTAL,NR,DE408,28071
2,TOTAL,NR,DE409,35035
2,TOTAL,NR,DE40A,36976
2,TOTAL,NR,DE40B,19874
2,TOTAL,NR,DE40C,31626
2,TOTAL,NR,DE40D,17461
2,TOTAL,NR,DE40E,35728
2,TOTAL,NR,DE40F,13881
2,TOTAL,NR,DE40G,20215
2,TOTAL,NR,DE40H,28127
2,TOTAL,NR,DE40I,22020
2,TOTAL,NR,DE5,98648
2,TOTAL,NR,DE50,98648
2,TOTAL,NR,DE501,81972
2,TOTAL,NR,DE502,16679
2,TOTAL,NR,DE6,222871
2,TOTAL,NR,DE60,222871
2,TOTAL,NR,DE600,222871
2,TOTAL,NR,DE7,881438
2,TOTAL,NR,DE71,547962
2,TOTAL,NR,DE711,21887
2,TOTAL,NR,DE712,89999
2,TOTAL,NR,DE713,15298
2,TOTAL,NR,DE714,37042
2,TOTAL,NR,DE715,40650
2,TOTAL,NR,DE716,43657
2,TOTAL,NR,DE717,35509
2,TOTAL,NR,DE718,33834
2,TOTAL,NR,DE719,59419
2,TOTAL,NR,DE71A,33825
2,TOTAL,NR,DE71B,14354
2,TOTAL,NR,DE71C,49620
2,TOTAL,NR,DE71D,28861
2,TOTAL,NR,DE71E,44013
2,TOTAL,NR,DE72,150292
2,TOTAL,NR,DE721,37532
2,TOTAL,NR,DE722,37687
2,TOTAL,NR,DE723,25362
2,TOTAL,NR,DE724,34135
2,TOTAL,NR,DE725,15576
2,TOTAL,NR,DE73,183181
2,TOTAL,NR,DE731,27215
2,TOTAL,NR,DE732,32094
2,TOTAL,NR,DE733,18109
2,TOTAL,NR,DE734,38361
2,TOTAL,NR,DE735,28282
2,TOTAL,NR,DE736,23334
2,TOTAL,NR,DE737,15792
2,TOTAL,NR,DE8,276356
2,TOTAL,NR,DE80,276356
2,TOTAL,NR,DE803,34533
2,TOTAL,NR,DE804,16114
2,TOTAL,NR,DE80J,44659
2,TOTAL,NR,DE80K,38578
2,TOTAL,NR,DE80L,39053
2,TOTAL,NR,DE80M,27208
2,TOTAL,NR,DE80N,39296
2,TOTAL,NR,DE80O,36915
2,TOTAL,NR,DE9,1229259
2,TOTAL,NR,DE91,249776
2,TOTAL,NR,DE911,39111
2,TOTAL,NR,DE912,15383
2,TOTAL,NR,DE913,18812
2,TOTAL,NR,DE914,26307
2,TOTAL,NR,DE916,22022
2,TOTAL,NR,DE917,15103
2,TOTAL,NR,DE918,21062
2,TOTAL,NR,DE91A,21291
2,TOTAL,NR,DE91B,19620
2,TOTAL,NR,DE91C,51066
2,TOTAL,NR,DE92,322929
2,TOTAL,NR,DE922,34511
2,TOTAL,NR,DE923,24394
2,TOTAL,NR,DE925,42395
2,TOTAL,NR,DE926,10816
2,TOTAL,NR,DE927,18283
2,TOTAL,NR,DE928,25414
2,TOTAL,NR,DE929,167117
2,TOTAL,NR,DE93,272005
2,TOTAL,NR,DE931,27143
2,TOTAL,NR,DE932,34160
2,TOTAL,NR,DE933,41838
2,TOTAL,NR,DE934,7630
2,TOTAL,NR,DE935,27225
2,TOTAL,NR,DE936,18639
2,TOTAL,NR,DE937,24859
2,TOTAL,NR,DE938,22081
2,TOTAL,NR,DE939,32007
2,TOTAL,NR,DE93A,14894
2,TOTAL,NR,DE93B,21529
2,TOTAL,NR,DE94,384545
2,TOTAL,NR,DE941,12464
2,TOTAL,NR,DE942,7661
2,TOTAL,NR,DE943,27401
2,TOTAL,NR,DE944,24518
2,TOTAL,NR,DE945,11953
2,TOTAL,NR,DE946,20664
2,TOTAL,NR,DE947,31882
2,TOTAL,NR,DE948,21648
2,TOTAL,NR,DE949,45322
2,TOTAL,NR,DE94A,18251
2,TOTAL,NR,DE94B,21147
2,TOTAL,NR,DE94C,26352
2,TOTAL,NR,DE94D,20797
2,TOTAL,NR,DE94E,51984
2,TOTAL,NR,DE94F,18152
2,TOTAL,NR,DE94G,14860
2,TOTAL,NR,DE94H,9498
2,TOTAL,NR,DEA,2643807
2,TOTAL,NR,DEA1,774602
2,TOTAL,NR,DEA11,79575
2,TOTAL,NR,DEA12,68132
2,TOTAL,NR,DEA13,83739
2,TOTAL,NR,DEA14,34180
2,TOTAL,NR,DEA15,39429
2,TOTAL,NR,DEA16,26550
2,TOTAL,NR,DEA17,32588
2,TOTAL,NR,DEA18,16944
2,TOTAL,NR,DEA19,25016
2,TOTAL,NR,DEA1A,51761
2,TOTAL,NR,DEA1B,49276
2,TOTAL,NR,DEA1C,76462
2,TOTAL,NR,DEA1D,68866
2,TOTAL,NR,DEA1E,48143
2,TOTAL,NR,DEA1F,73935
2,TOTAL,NR,DEA2,651248
2,TOTAL,NR,DEA22,40776
2,TOTAL,NR,DEA23,135370
2,TOTAL,NR,DEA24,25073
2,TOTAL,NR,DEA26,42843
2,TOTAL,NR,DEA27,70456
2,TOTAL,NR,DEA28,31270
2,TOTAL,NR,DEA29,41393
2,TOTAL,NR,DEA2A,40598
2,TOTAL,NR,DEA2B,45296
2,TOTAL,NR,DEA2C,91895
2,TOTAL,NR,DEA2D,86280
2,TOTAL,NR,DEA3,384685
2,TOTAL,NR,DEA31,19203
2,TOTAL,NR,DEA32,35361
2,TOTAL,NR,DEA33,41968
2,TOTAL,NR,DEA34,52922
2,TOTAL,NR,DEA35,34171
2,TOTAL,NR,DEA36,96738
2,TOTAL,NR,DEA37,63284
2,TOTAL,NR,DEA38,41031
2,TOTAL,NR,DEA4,296699
2,TOTAL,NR,DEA41,44442
2,TOTAL,NR,DEA42,51420
2,TOTAL,NR,DEA43,38348
2,TOTAL,NR,DEA44,20637
2,TOTAL,NR,DEA45,51991
2,TOTAL,NR,DEA46,46411
2,TOTAL,NR,DEA47,43449
2,TOTAL,NR,DEA5,536573
2,TOTAL,NR,DEA51,53599
2,TOTAL,NR,DEA52,86546
2,TOTAL,NR,DEA53,26862
2,TOTAL,NR,DEA54,25522
2,TOTAL,NR,DEA55,22467
2,TOTAL,NR,DEA56,50021
2,TOTAL,NR,DEA57,39426
2,TOTAL,NR,DEA58,63820
2,TOTAL,NR,DEA59,19610
2,TOTAL,NR,DEA5A,41785
2,TOTAL,NR,DEA5B,44640
2,TOTAL,NR,DEA5C,62272
2,TOTAL,NR,DEB,627258
2,TOTAL,NR,DEB1,236627
2,TOTAL,NR,DEB11,17279
2,TOTAL,NR,DEB12,20588
2,TOTAL,NR,DEB13,19926
2,TOTAL,NR,DEB14,25017
2,TOTAL,NR,DEB15,12903
2,TOTAL,NR,DEB17,34376
2,TOTAL,NR,DEB18,28829
2,TOTAL,NR,DEB1A,19466
2,TOTAL,NR,DEB1B,31387
2,TOTAL,NR,DEB1C,9810
2,TOTAL,NR,DEB1D,17047
2,TOTAL,NR,DEB2,78705
2,TOTAL,NR,DEB21,14348
2,TOTAL,NR,DEB22,17630
2,TOTAL,NR,DEB23,14586
2,TOTAL,NR,DEB24,9660
2,TOTAL,NR,DEB25,22481
2,TOTAL,NR,DEB3,311926
2,TOTAL,NR,DEB31,6940
2,TOTAL,NR,DEB32,14345
2,TOTAL,NR,DEB33,7114
2,TOTAL,NR,DEB34,22517
2,TOTAL,NR,DEB35,31815
2,TOTAL,NR,DEB36,8298
2,TOTAL,NR,DEB37,6082
2,TOTAL,NR,DEB38,7449
2,TOTAL,NR,DEB39,12053
2,TOTAL,NR,DEB3A,5183
2,TOTAL,NR,DEB3B,19811
2,TOTAL,NR,DEB3C,22195
2,TOTAL,NR,DEB3D,11608
2,TOTAL,NR,DEB3E,19020
2,TOTAL,NR,DEB3F,16429
2,TOTAL,NR,DEB3G,11403
2,TOTAL,NR,DEB3H,18000
2,TOTAL,NR,DEB3I,24318
2,TOTAL,NR,DEB3J,31887
2,TOTAL,NR,DEB3K,15464
2,TOTAL,NR,DEC,158521
2,TOTAL,NR,DEC0,158521
2,TOTAL,NR,DEC01,49937
2,TOTAL,NR,DEC02,16657
2,TOTAL,NR,DEC03,21355
2,TOTAL,NR,DEC04,32463
2,TOTAL,NR,DEC05,23674
2,TOTAL,NR,DEC06,14437
2,TOTAL,NR,DED,685491
2,TOTAL,NR,DED2,266592
2,TOTAL,NR,DED21,86950
2,TOTAL,NR,DED2C,50857
2,TOTAL,NR,DED2D,43901
2,TOTAL,NR,DED2E,41978
2,TOTAL,NR,DED2F,42903
2,TOTAL,NR,DED4,246591
2,TOTAL,NR,DED41,40170
2,TOTAL,NR,DED42,57806
2,TOTAL,NR,DED43,52890
2,TOTAL,NR,DED44,39653
2,TOTAL,NR,DED45,56076
2,TOTAL,NR,DED5,172307
2,TOTAL,NR,DED51,91967
2,TOTAL,NR,DED52,45147
2,TOTAL,NR,DED53,35190
2,TOTAL,NR,DEE,387012
2,TOTAL,NR,DEE0,387012
2,TOTAL,NR,DEE01,14747
2,TOTAL,NR,DEE02,36997
2,TOTAL,NR,DEE03,40342
2,TOTAL,NR,DEE04,14000
2,TOTAL,NR,DEE05,28999
2,TOTAL,NR,DEE06,16227
2,TOTAL,NR,DEE07,30651
2,TOTAL,NR,DEE08,31827
2,TOTAL,NR,DEE09,39152
2,TOTAL,NR,DEE0A,25120
2,TOTAL,NR,DEE0B,33125
2,TOTAL,NR,DEE0C,33960
2,TOTAL,NR,DEE0D,19163
2,TOTAL,NR,DEE0E,22707
2,TOTAL,NR,DEF,465019
2,TOTAL,NR,DEF0,465019
2,TOTAL,NR,DEF01,14066
2,TOTAL,NR,DEF02,35412
2,TOTAL,NR,DEF03,32160
2,TOTAL,NR,DEF04,12179
2,TOTAL,NR,DEF05,22619
2,TOTAL,NR,DEF06,31565
2,TOTAL,NR,DEF07,27614
2,TOTAL,NR,DEF08,35127
2,TOTAL,NR,DEF09,49293
2,TOTAL,NR,DEF0A,22362
2,TOTAL,NR,DEF0B,45339
2,TOTAL,NR,DEF0C,34039
2,TOTAL,NR,DEF0D,43553
2,TOTAL,NR,DEF0E,21596
2,TOTAL,NR,DEF0F,38092
2,TOTAL,NR,DEG,354458
2,TOTAL,NR,DEG0,354458
2,TOTAL,NR,DEG01,35710
2,TOTAL,NR,DEG02,16263
2,TOTAL,NR,DEG03,17168
2,TOTAL,NR,DEG04,6658
2,TOTAL,NR,DEG05,9931
2,TOTAL,NR,DEG06,14510
2,TOTAL,NR,DEG07,14399
2,TOTAL,NR,DEG09,16267
2,TOTAL,NR,DEG0A,12781
2,TOTAL,NR,DEG0B,20358
2,TOTAL,NR,DEG0C,23118
2,TOTAL,NR,DEG0D,11606
2,TOTAL,NR,DEG0E,9628
2,TOTAL,NR,DEG0F,17806
2,TOTAL,NR,DEG0G,13568
2,TOTAL,NR,DEG0H,9873
2,TOTAL,NR,DEG0I,17434
2,TOTAL,NR,DEG0J,14503
2,TOTAL,NR,DEG0K,13249
2,TOTAL,NR,DEG0L,17496
2,TOTAL,NR,DEG0M,16740
2,TOTAL,NR,DEG0N,6576
2,TOTAL,NR,DEG0P,18811
2,TOTAL,NR,DEZ,0
2,TOTAL,NR,DEZZ,0
2,TOTAL,NR,DEZZZ,0
2,TOTAL,NR,DK,915573
2,TOTAL,NR,DK0,915573
2,TOTAL,NR,DK01,266901
2,TOTAL,NR,DK011,117835
2,TOTAL,NR,DK012,73321
2,TOTAL,NR,DK013,68431
2,TOTAL,NR,DK014,7314
2,TOTAL,NR,DK02,135185
2,TOTAL,NR,DK021,36867
2,TOTAL,NR,DK022,98318
2,TOTAL,NR,DK03,201306
2,TOTAL,NR,DK031,82574
2,TOTAL,NR,DK032,118732
2,TOTAL,NR,DK04,211008
2,TOTAL,NR,DK041,69054
2,TOTAL,NR,DK042,141954
2,TOTAL,NR,DK05,101173
2,TOTAL,NR,DK050,101173
2,TOTAL,NR,DKZ,0
2,TOTAL,NR,DKZZ,0
2,TOTAL,NR,DKZZZ,0
2,TOTAL,NR,EE,152058
2,TOTAL,NR,EE0,152058
2,TOTAL,NR,EE00,152058
2,TOTAL,NR,EE001,67094
2,TOTAL,NR,EE004,17237
2,TOTAL,NR,EE008,35128
2,TOTAL,NR,EE009,14214
2,TOTAL,NR,EE00A,18385
2,TOTAL,NR,EEZ,0
2,TOTAL,NR,EEZZ,0
2,TOTAL,NR,EEZZZ,0
2,TOTAL,NR,EL,1229955
2,TOTAL,NR,EL3,448438
2,TOTAL,NR,EL30,448438
2,TOTAL,NR,EL301,70582
2,TOTAL,NR,EL302,54596
2,TOTAL,NR,EL303,129152
2,TOTAL,NR,EL304,65008
2,TOTAL,NR,EL305,51864
2,TOTAL,NR,EL306,14678
2,TOTAL,NR,EL307,62557
2,TOTAL,NR,EL4,129761
2,TOTAL,NR,EL41,24630
2,TOTAL,NR,EL411,12437
2,TOTAL,NR,EL412,5708
2,TOTAL,NR,EL413,6481
2,TOTAL,NR,EL42,35567
2,TOTAL,NR,EL421,21558
2,TOTAL,NR,EL422,14006
2,TOTAL,NR,EL43,69569
2,TOTAL,NR,EL431,33712
2,TOTAL,NR,EL432,10155
2,TOTAL,NR,EL433,8410
2,TOTAL,NR,EL434,17296
2,TOTAL,NR,EL5,351502
2,TOTAL,NR,EL51,69629
2,TOTAL,NR,EL511,17273
