nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
FRC12,NON_RESIDENTIAL,187594,21185557.727336522,0.0,1.0658699105515101,3.7,EUBUCCO
FRC12,SFH,109581,12059398.329874277,14292814.014316939,1.3958186181911099,4.7,EUBUCCO
FRC13,MFH_HIGH,484,263868.0091209244,1787196.0028385061,7.942355371900827,20.7,EUBUCCO
FRC13,MFH_LOW,20604,5690885.891555632,10336336.037114106,2.2652640264026402,6.7,EUBUCCO
FRC13,NON_RESIDENTIAL,443922,50955565.57841556,0.0,1.090078437202932,4.1,EUBUCCO
FRC13,SFH,185215,22489927.229491353,26041209.43488475,1.3751251248548984,5.0,EUBUCCO
FRC14,MFH_HIGH,36,19055.845764875157,119713.31778195896,7.61388888888889,23.85,EUBUCCO
FRC14,MFH_LOW,6263,1969210.3076020484,2741160.53427293,1.5796583107137154,5.8,EUBUCCO
FRC14,NON_RESIDENTIAL,310482,32724255.02166176,0.0,1.1290364658820802,4.1,EUBUCCO
FRC14,SFH,129382,13237751.843668941,13954151.037787786,1.243649039279034,4.7,EUBUCCO
FRC21,MFH_HIGH,808,388842.45519573096,2565383.560684366,7.4375,18.1,EUBUCCO
