country|country_code|sector|subsector|btype|bage|topic|feature|type|detail|estimated|value|unit|source
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Construction features (U-values)|Roof ||1|0.3|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Construction features (U-values)|Floor ||1|0.5|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Useful energy demand|Space heating [kWh/m² year]||1|96.46279553616732|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||0|86.605034872644|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|2.058833659107837|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|145.65882125961267|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|25.9815104617932|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|3.088250488661756|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|0.3284573701721705|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.31513802617633724|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|0.49590199031739557|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.09454140785290117|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Area|Constructed area [Mm²]||0|2.966695266588532|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Area|Heated area [Mm²]||0|2.966695266588532|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Area|Cooled area [Mm²]||0|3.2644339784721765|Mm²|
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.051385964912280695|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Area|Number of buildings [Mil.]||0|0.09817394184090361|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||0|0.024577907017543855|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||0|0.02680805789473684|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Occupancy|Occupied [Mil.]||1|0.0428558947368421|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Occupancy|Vacant [Mil.]||1|0.008530070175438595|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Construction features (U-values)|Walls ||1|0.4|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Construction features (U-values)|Windows ||1|1.8|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Construction features (U-values)|Roof ||1|0.2|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Construction features (U-values)|Floor ||1|0.3|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Useful energy demand|Space heating [kWh/m² year]||1|98.43142401649726|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||0|97.86368940608772|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|2.058833659107837|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|148.63145026491085|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|29.359106821826312|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|3.088250488661756|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|0.2981239717844796|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.3194695529558803|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|0.4501061180738524|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.09584086588676409|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Area|Constructed area [Mm²]||0|0.6755840706092697|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Area|Heated area [Mm²]||0|0.6755840706092697|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Area|Cooled area [Mm²]||0|0.14037665086142004|Mm²|
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.011701754385964913|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Area|Number of buildings [Mil.]||0|0.0223564422013939|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||0|0.0055969491228070175|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||0|0.006104805263157895|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Occupancy|Occupied [Mil.]||1|0.009759263157894738|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Occupancy|Vacant [Mil.]||1|0.0019424912280701756|1e6 dimensionless|Own calculations
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Construction features (U-values)|Walls ||1|1.47|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Construction features (U-values)|Windows ||1|1.54|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Construction features (U-values)|Roof ||1|0.93|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Construction features (U-values)|Floor ||1|0.93|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Useful energy demand|Space heating [kWh/m² year]||1|95.56448933640512|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||1|90.24807649252577|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||1|2.058833659107837|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|144.30237889797172|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|27.07442294775773|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|3.088250488661756|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|0.06595276193571217|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.012668722724706018|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Croatia|hr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|0.0995747613706841|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
